序列号,GPS时间,经度,纬度,x,y,速度(km/h),航向,工作状态,幅宽(m),深度(mm),深度标准值
10225,2022/10/19 13:43,131.4763262,47.053562,5213334.678,460211.3255,0,0,FALSE,5.3,0,300
10226,2022/10/19 13:43,131.4763265,47.0535625,5213334.734,460211.3487,0,0,FALSE,5.3,0,300
10227,2022/10/19 13:43,131.4763267,47.05356283,5213334.77,460211.3642,0,0,FALSE,5.3,0,300
10228,2022/10/19 13:43,131.4763268,47.053563,5213334.789,460211.3719,0,0,FALSE,5.3,0,300
10229,2022/10/19 13:43,131.476327,47.053563,5213334.789,460211.3871,0,0,FALSE,5.3,0,300
10230,2022/10/19 13:43,131.476327,47.05356317,5213334.808,460211.3872,0,0,FALSE,5.3,0,300
10231,2022/10/19 13:43,131.4763272,47.0535635,5213334.845,460211.4026,0,0,FALSE,5.3,0,300
10232,2022/10/19 13:43,131.476327,47.05356383,5213334.881,460211.3877,0,0,FALSE,5.3,0,300
10233,2022/10/19 13:49,131.4765752,47.0535045,5213328.159,460230.2018,2.8706,105.2,TRUE,5.3,233,300
10234,2022/10/19 13:49,131.4766128,47.0535075,5213328.474,460233.0608,2.2224,127.6,TRUE,5.3,115,300
10235,2022/10/19 13:49,131.4766325,47.05349733,5213327.333,460234.5501,2.5002,127.7,TRUE,5.3,116,300
10236,2022/10/19 13:50,131.4767065,47.05346267,5213323.442,460240.1468,3.12988,115.7,TRUE,5.3,88,300
10237,2022/10/19 13:50,131.4767377,47.053455,5213322.574,460242.5117,2.46316,126.9,TRUE,5.3,125,300
10238,2022/10/19 13:50,131.4767543,47.0534325,5213320.064,460243.7562,1.74088,147.7,TRUE,5.3,141,300
10239,2022/10/19 13:50,131.4767602,47.0534615,5213323.285,460244.2261,0.90748,356.2,TRUE,5.3,148,300
10240,2022/10/19 13:50,131.4767687,47.05346283,5213323.429,460244.8729,0,0,FALSE,5.3,0,300
10241,2022/10/19 13:50,131.4767575,47.05352933,5213330.827,460244.0713,4.24108,18.7,TRUE,5.3,109,300
10242,2022/10/19 13:50,131.4767495,47.05357483,5213335.89,460243.4973,3.81512,0.9,TRUE,5.3,144,300
10243,2022/10/19 13:50,131.476757,47.05359083,5213337.665,460244.079,0,353.6,FALSE,5.3,0,300
10244,2022/10/19 13:50,131.476765,47.05359117,5213337.698,460244.6871,1.6668,355.8,TRUE,5.3,141,300
10245,2022/10/19 13:50,131.4767433,47.053621,5213341.026,460243.0605,3.27804,351.8,TRUE,5.3,125,300
10246,2022/10/19 13:50,131.4767417,47.053641,5213343.25,460242.9538,0,6.3,FALSE,5.3,0,300
10247,2022/10/19 13:50,131.4767458,47.053639,5213343.025,460243.2639,0,88.8,FALSE,5.3,0,300
10248,2022/10/19 13:51,131.4767465,47.05363983,5213343.117,460243.3177,0,0,FALSE,5.3,0,300
10249,2022/10/19 13:51,131.476744,47.05363883,5213343.007,460243.127,0,0,FALSE,5.3,0,300
10250,2022/10/19 13:51,131.47674,47.05363817,5213342.936,460242.8226,0,0,FALSE,5.3,0,300
10251,2022/10/19 13:51,131.4767385,47.05363717,5213342.826,460242.7079,0,0,FALSE,5.3,0,300
10252,2022/10/19 13:51,131.47674,47.053636,5213342.695,460242.821,0,0,FALSE,5.3,0,300
10253,2022/10/19 13:51,131.4767413,47.05363467,5213342.546,460242.9187,0,0,FALSE,5.3,0,300
10254,2022/10/19 13:51,131.4767422,47.0536335,5213342.416,460242.9863,0,0,FALSE,5.3,0,300
10255,2022/10/19 13:51,131.4767428,47.05363283,5213342.341,460243.0313,0,0,FALSE,5.3,0,300
10256,2022/10/19 13:51,131.4767425,47.05363167,5213342.212,460243.0077,0,0,FALSE,5.3,0,300
10257,2022/10/19 13:51,131.4767433,47.05363017,5213342.045,460243.0674,0,0,FALSE,5.3,0,300
10258,2022/10/19 13:51,131.4767435,47.05362933,5213341.951,460243.0819,0,0,FALSE,5.3,0,300
10259,2022/10/19 13:51,131.4767438,47.05362867,5213341.878,460243.1042,0,0,FALSE,5.3,0,300
10260,2022/10/19 13:51,131.476744,47.05362783,5213341.784,460243.1188,0,89.1,FALSE,5.3,0,300
10261,2022/10/19 13:51,131.4767442,47.05362733,5213341.729,460243.1336,0,0,FALSE,5.3,0,300
10262,2022/10/19 13:51,131.4767438,47.05362667,5213341.656,460243.1027,0,0,FALSE,5.3,0,300
10263,2022/10/19 13:52,131.4767437,47.05362617,5213341.6,460243.0948,0,0,FALSE,5.3,0,300
10264,2022/10/19 13:52,131.4767428,47.05362533,5213341.507,460243.0258,0,0,FALSE,5.3,0,300
10265,2022/10/19 13:52,131.4767423,47.053624,5213341.36,460242.9868,0,0,FALSE,5.3,0,300
10266,2022/10/19 13:52,131.4767423,47.053623,5213341.248,460242.9861,0,0,FALSE,5.3,0,300
10267,2022/10/19 13:52,131.4767425,47.053622,5213341.137,460243.0005,0,0,FALSE,5.3,0,300
10268,2022/10/19 13:52,131.4767428,47.053621,5213341.026,460243.0226,0,0,FALSE,5.3,0,300
10269,2022/10/19 13:52,131.476742,47.05361983,5213340.896,460242.9609,0,0,FALSE,5.3,0,300
10270,2022/10/19 13:52,131.4767413,47.05361867,5213340.768,460242.9069,0,0,FALSE,5.3,0,300
10271,2022/10/19 13:52,131.4767407,47.0536175,5213340.638,460242.8604,0,0,FALSE,5.3,0,300
10272,2022/10/19 13:52,131.47674,47.05361667,5213340.546,460242.8066,0,0,FALSE,5.3,0,300
10273,2022/10/19 13:52,131.4767393,47.05361583,5213340.453,460242.7528,0,0,FALSE,5.3,0,300
10274,2022/10/19 13:52,131.4767393,47.053615,5213340.361,460242.7522,0,0,FALSE,5.3,0,300
10275,2022/10/19 13:52,131.4767393,47.05361417,5213340.268,460242.7515,0,0,FALSE,5.3,0,300
10276,2022/10/19 13:52,131.4767392,47.0536135,5213340.194,460242.7435,0,0,FALSE,5.3,0,300
10277,2022/10/19 13:52,131.4767387,47.05361283,5213340.12,460242.705,0,0,FALSE,5.3,0,300
10278,2022/10/19 13:53,131.4767385,47.053612,5213340.027,460242.6892,0,0,FALSE,5.3,0,300
10279,2022/10/19 13:53,131.4767383,47.05361183,5213340.009,460242.6738,0,0,FALSE,5.3,0,300
10280,2022/10/19 13:53,131.4767382,47.053612,5213340.028,460242.6664,0,0,FALSE,5.3,0,300
10281,2022/10/19 13:53,131.4767385,47.05361217,5213340.046,460242.6893,0,0,FALSE,5.3,0,300
10282,2022/10/19 13:53,131.476739,47.053612,5213340.027,460242.7271,0,0,FALSE,5.3,0,300
10283,2022/10/19 13:53,131.4767392,47.053612,5213340.027,460242.7423,0,0,FALSE,5.3,0,300
10284,2022/10/19 13:53,131.4767387,47.05360483,5213339.23,460242.699,2.24092,175,TRUE,5.3,254,300
10285,2022/10/19 13:53,131.4767567,47.05355883,5213334.107,460244.0325,3.07432,178.1,TRUE,5.3,258,300
10286,2022/10/19 13:53,131.4767623,47.05352033,5213329.824,460244.4293,2.1298,171.1,TRUE,5.3,366,300
10287,2022/10/19 13:53,131.4767568,47.053496,5213327.122,460243.9934,3.22248,173.4,TRUE,5.3,400,300
10288,2022/10/19 13:53,131.4767798,47.053473,5213324.554,460245.7238,2.33352,153.3,TRUE,5.3,400,300
10289,2022/10/19 13:53,131.4767903,47.05344033,5213320.916,460246.4973,2.35204,154.1,TRUE,5.3,396,300
10290,2022/10/19 13:53,131.4767955,47.0534095,5213317.486,460246.8695,2.55576,165.2,TRUE,5.3,398,300
10291,2022/10/19 13:53,131.4768052,47.05338033,5213314.238,460247.5848,2.61132,168.9,TRUE,5.3,400,300
10292,2022/10/19 13:53,131.4768008,47.05334233,5213310.016,460247.2223,2.92616,171,TRUE,5.3,391,300
10293,2022/10/19 13:54,131.4768238,47.05330617,5213305.985,460248.943,2.98172,157.1,TRUE,5.3,400,300
10294,2022/10/19 13:54,131.476825,47.05327567,5213302.593,460249.0115,4.05588,164.3,TRUE,5.3,400,300
10295,2022/10/19 13:54,131.4768143,47.05322733,5213297.225,460248.1626,4.64852,175.8,TRUE,5.3,400,300
10296,2022/10/19 13:54,131.4768305,47.05317217,5213291.084,460249.3525,4.42628,165.5,TRUE,5.3,400,300
10297,2022/10/19 13:54,131.476864,47.053127,5213286.045,460251.8642,5.77824,168.5,TRUE,5.3,400,300
10298,2022/10/19 13:54,131.4768658,47.053075,5213280.264,460251.9624,4.85224,173.5,TRUE,5.3,400,300
10299,2022/10/19 13:54,131.4768935,47.05302517,5213274.71,460254.03,4.63,180.1,TRUE,5.3,400,300
10300,2022/10/19 13:54,131.4769097,47.052974,5213269.013,460255.2229,5.77824,176.3,TRUE,5.3,400,300
10301,2022/10/19 13:54,131.4769247,47.05291433,5213262.372,460256.3182,5.48192,164.2,TRUE,5.3,400,300
10302,2022/10/19 13:54,131.4769468,47.0528535,5213255.598,460257.9522,5.90788,172.6,TRUE,5.3,400,300
10303,2022/10/19 13:54,131.4769578,47.05279467,5213249.052,460258.7443,5.22264,176.7,TRUE,5.3,400,300
10304,2022/10/19 13:54,131.4769757,47.05274317,5213243.318,460260.0661,5.72268,174.8,TRUE,5.3,400,300
10305,2022/10/19 13:54,131.4769918,47.05268933,5213237.324,460261.2494,5.14856,159.8,TRUE,5.3,400,300
10306,2022/10/19 13:54,131.4770085,47.05262833,5213230.534,460262.473,6.05604,169.2,TRUE,5.3,400,300
10307,2022/10/19 13:54,131.4770155,47.052561,5213223.045,460262.9548,6.70424,173.5,TRUE,5.3,400,300
10308,2022/10/19 13:55,131.4770342,47.0525065,5213216.977,460264.3352,5.94492,168.5,TRUE,5.3,400,300
10309,2022/10/19 13:55,131.477042,47.05245217,5213210.933,460264.8875,6.70424,171.4,TRUE,5.3,400,300
10310,2022/10/19 13:55,131.4770615,47.0523885,5213203.845,460266.3218,6.37088,172.3,TRUE,5.3,400,300
10311,2022/10/19 13:55,131.4770793,47.05232833,5213197.147,460267.6296,5.98196,170.2,TRUE,5.3,400,300
10312,2022/10/19 13:55,131.4770955,47.05226617,5213190.228,460268.8144,6.1116,168.5,TRUE,5.3,400,300
10313,2022/10/19 13:55,131.4771095,47.05220567,5213183.495,460269.8332,6.18568,175.6,TRUE,5.3,400,300
10314,2022/10/19 13:55,131.4771238,47.05213483,5213175.613,460270.8671,6.05604,172.8,TRUE,5.3,400,300
10315,2022/10/19 13:55,131.4771403,47.05207583,5213169.045,460272.077,6.31532,171.4,TRUE,5.3,400,300
10316,2022/10/19 13:55,131.4771532,47.05202067,5213162.906,460273.0162,5.38932,169,TRUE,5.3,400,300
10317,2022/10/19 13:55,131.47717,47.05195833,5213155.967,460274.2464,6.2042,176.7,TRUE,5.3,400,300
10318,2022/10/19 13:55,131.4771898,47.05189133,5213148.509,460275.7011,6.019,172.8,TRUE,5.3,400,300
10319,2022/10/19 13:55,131.4772047,47.05183833,5213142.609,460276.7939,5.85232,169.1,TRUE,5.3,400,300
10320,2022/10/19 13:55,131.4772245,47.05178183,5213136.318,460278.2564,5.81528,166,TRUE,5.3,400,300
10321,2022/10/19 13:55,131.4772443,47.05171533,5213128.915,460279.7114,5.59304,165.6,TRUE,5.3,400,300
10322,2022/10/19 13:55,131.4772753,47.051644,5213120.969,460282.0139,5.38932,167.7,TRUE,5.3,398,300
10323,2022/10/19 13:56,131.477288,47.05158483,5213114.385,460282.935,5.59304,168.9,TRUE,5.3,400,300
10324,2022/10/19 13:56,131.477296,47.051527,5213107.952,460283.4999,5.556,175,TRUE,5.3,400,300
10325,2022/10/19 13:56,131.4773137,47.051464,5213100.939,460284.798,4.48184,165.6,TRUE,5.3,400,300
10326,2022/10/19 13:56,131.4773343,47.05140517,5213094.388,460286.3196,5.24116,166.4,TRUE,5.3,400,300
10327,2022/10/19 13:56,131.4773598,47.05134767,5213087.983,460288.2145,6.16716,167.1,TRUE,5.3,400,300
10328,2022/10/19 13:56,131.477369,47.0512865,5213081.178,460288.8681,5.6486,163.1,TRUE,5.3,400,300
10329,2022/10/19 13:56,131.4773798,47.05122233,5213074.039,460289.6411,5.44488,154.9,TRUE,5.3,400,300
10330,2022/10/19 13:56,131.477398,47.051157,5213066.767,460290.9755,6.14864,164.9,TRUE,5.3,400,300
10331,2022/10/19 13:56,131.4774217,47.05109683,5213060.065,460292.7317,6.46348,169.6,TRUE,5.3,400,300
10332,2022/10/19 13:56,131.4774368,47.05102583,5213052.164,460293.8263,6.88944,167.9,TRUE,5.3,400,300
10333,2022/10/19 13:56,131.4774472,47.05096383,5213045.267,460294.5705,6.40792,165.9,TRUE,5.3,400,300
10334,2022/10/19 13:56,131.4774635,47.05089317,5213037.403,460295.7566,7.00056,158.7,TRUE,5.3,400,300
10335,2022/10/19 13:56,131.477485,47.0508235,5213029.647,460297.3386,7.35244,169.6,TRUE,5.3,400,300
10336,2022/10/19 13:56,131.477507,47.05074917,5213021.372,460298.955,8.07472,173.4,TRUE,5.3,400,300
10337,2022/10/19 13:56,131.4775387,47.050682,5213013.889,460301.3139,6.945,169.6,TRUE,5.3,400,300
10338,2022/10/19 13:57,131.4775658,47.05061283,5213006.185,460303.3217,5.9264,173.8,TRUE,5.3,373,300
10339,2022/10/19 13:57,131.4775832,47.05054983,5212999.173,460304.5971,5.77824,175.6,TRUE,5.3,400,300
10340,2022/10/19 13:57,131.4776013,47.0504915,5212992.679,460305.9291,5.42636,168.2,TRUE,5.3,400,300
10341,2022/10/19 13:57,131.477609,47.05042883,5212985.708,460306.4677,7.74136,168.6,TRUE,5.3,390,300
10342,2022/10/19 13:57,131.4776345,47.0503555,5212977.543,460308.3509,7.5932,169.2,TRUE,5.3,400,300
10343,2022/10/19 13:57,131.4776512,47.05029517,5212970.827,460309.5751,3.85216,172.1,TRUE,5.3,400,300
10344,2022/10/19 13:57,131.477643,47.05027983,5212969.126,460308.9406,0,0,FALSE,5.3,0,300
10345,2022/10/19 13:57,131.4776385,47.0502795,5212969.092,460308.5985,0,0,FALSE,5.3,0,300
10346,2022/10/19 13:57,131.4776408,47.0502795,5212969.09,460308.7732,0,0,FALSE,5.3,0,300
10347,2022/10/19 13:57,131.4776433,47.05027867,5212968.997,460308.9626,0,0,FALSE,5.3,0,300
10348,2022/10/19 13:57,131.4776417,47.05025967,5212966.885,460308.8269,3.07432,180.6,TRUE,5.3,400,300
10349,2022/10/19 13:57,131.4776332,47.05022033,5212962.516,460308.1518,2.778,189.8,TRUE,5.3,400,300
10350,2022/10/19 13:57,131.47764,47.05019117,5212959.271,460308.6469,3.0558,165.4,TRUE,5.3,400,300
10351,2022/10/19 13:57,131.4776485,47.05017867,5212957.877,460309.2835,3.1484,167.5,TRUE,5.3,400,300
10352,2022/10/19 13:57,131.4776578,47.05015433,5212955.166,460309.9721,3.94476,160,TRUE,5.3,400,300
10353,2022/10/19 13:58,131.4776603,47.05012217,5212951.59,460310.1382,3.59288,170.9,TRUE,5.3,400,300
10354,2022/10/19 13:58,131.4776743,47.0500705,5212945.839,460311.1637,4.51888,170,TRUE,5.3,400,300
10355,2022/10/19 13:58,131.477698,47.0500215,5212940.379,460312.9281,4.00032,172.2,TRUE,5.3,400,300
10356,2022/10/19 13:58,131.4777085,47.04997567,5212935.279,460313.692,4.68556,176.4,TRUE,5.3,400,300
10357,2022/10/19 13:58,131.47772,47.0499295,5212930.14,460314.5316,4.03736,172.3,TRUE,5.3,400,300
10358,2022/10/19 13:58,131.4777345,47.04988217,5212924.871,460315.5982,4.40776,166.7,TRUE,5.3,400,300
10359,2022/10/19 13:58,131.4777493,47.0498305,5212919.119,460316.6845,4.77816,168.2,TRUE,5.3,400,300
10360,2022/10/19 13:58,131.4777637,47.0497785,5212913.331,460317.7401,5.24116,172.9,TRUE,5.3,400,300
10361,2022/10/19 13:58,131.4777727,47.04973233,5212908.194,460318.3897,5.16708,174.9,TRUE,5.3,400,300
10362,2022/10/19 13:58,131.477789,47.04967767,5212902.109,460319.5877,5.50044,165.6,TRUE,5.3,400,300
10363,2022/10/19 13:58,131.477807,47.04961917,5212895.596,460320.9121,5.07448,167.3,TRUE,5.3,400,300
10364,2022/10/19 13:58,131.4778352,47.04956317,5212889.356,460323.0134,5.03744,164.1,TRUE,5.3,400,300
10365,2022/10/19 13:58,131.4778577,47.04951117,5212883.564,460324.6845,6.13012,174.4,TRUE,5.3,400,300
10366,2022/10/19 13:58,131.4778768,47.04945533,5212877.347,460326.0944,6.22272,170.8,TRUE,5.3,400,300
10367,2022/10/19 13:58,131.477881,47.04939567,5212870.712,460326.3693,6.2042,174.2,TRUE,5.3,400,300
10368,2022/10/19 13:59,131.477891,47.0493305,5212863.462,460327.0808,6.00048,175.3,TRUE,5.3,400,300
10369,2022/10/19 13:59,131.4779173,47.04927333,5212857.093,460329.0368,6.2968,166.2,TRUE,5.3,400,300
10370,2022/10/19 13:59,131.4779498,47.0492225,5212851.425,460331.4687,6.03752,170.3,TRUE,5.3,400,300
10371,2022/10/19 13:59,131.4779657,47.04916117,5212844.599,460332.6314,6.00048,172.1,TRUE,5.3,400,300
10372,2022/10/19 13:59,131.4779778,47.04909367,5212837.089,460333.5008,6.55608,173.4,TRUE,5.3,400,300
10373,2022/10/19 13:59,131.477998,47.04903033,5212830.037,460334.9888,6.37088,166.4,TRUE,5.3,400,300
10374,2022/10/19 13:59,131.4780102,47.04897133,5212823.472,460335.872,5.9264,177.3,TRUE,5.3,400,300
10375,2022/10/19 13:59,131.4780472,47.04891217,5212816.876,460338.6397,6.63016,181.1,TRUE,5.3,400,300
10376,2022/10/19 13:59,131.4780568,47.04886267,5212811.368,460339.3325,6.00048,174.1,TRUE,5.3,400,300
10377,2022/10/19 13:59,131.4780615,47.04879667,5212804.029,460339.6407,6.63016,173.1,TRUE,5.3,400,300
10378,2022/10/19 13:59,131.478085,47.04873583,5212797.253,460341.3813,6.03752,170.3,TRUE,5.3,400,300
10379,2022/10/19 13:59,131.4781047,47.04867383,5212790.351,460342.8322,6.55608,172.4,TRUE,5.3,400,300
10380,2022/10/19 13:59,131.4781225,47.04860917,5212783.153,460344.1369,6.5746,177.3,TRUE,5.3,400,300
10381,2022/10/19 13:59,131.4781387,47.04854417,5212775.919,460345.3197,6.13012,179.1,TRUE,5.3,400,300
10382,2022/10/19 13:59,131.4781597,47.0484755,5212768.274,460346.8645,6.482,164.3,TRUE,5.3,400,300
10383,2022/10/19 14:00,131.4781733,47.04841483,5212761.522,460347.853,5.31524,165.6,TRUE,5.3,400,300
10384,2022/10/19 14:00,131.478193,47.0483605,5212755.472,460349.3097,5.85232,172.1,TRUE,5.3,400,300
10385,2022/10/19 14:00,131.4781977,47.04830433,5212749.226,460349.6252,4.96336,173.4,TRUE,5.3,400,300
10386,2022/10/19 14:00,131.4782168,47.04824667,5212742.806,460351.0338,4.79668,175,TRUE,5.3,397,300
10387,2022/10/19 14:00,131.4782263,47.04818683,5212736.148,460351.7113,5.85232,163.8,TRUE,5.3,400,300
10388,2022/10/19 14:00,131.4782262,47.04811583,5212728.255,460351.6511,6.482,172.1,TRUE,5.3,400,300
10389,2022/10/19 14:00,131.4782332,47.04805167,5212721.119,460352.1355,6.00048,167.3,TRUE,5.3,400,300
10390,2022/10/19 14:00,131.4782418,47.04798767,5212714,460352.7416,6.44496,165.3,TRUE,5.3,400,300
10391,2022/10/19 14:00,131.4782538,47.0479245,5212706.971,460353.6066,6.68572,172.1,TRUE,5.3,400,300
10392,2022/10/19 14:00,131.4782677,47.047855,5212699.237,460354.6113,6.6672,169.4,TRUE,5.3,400,300
10393,2022/10/19 14:00,131.4782873,47.04778733,5212691.705,460356.0506,7.38948,172.2,TRUE,5.3,400,300
10394,2022/10/19 14:00,131.4783145,47.04771483,5212683.631,460358.0637,6.83388,170.1,TRUE,5.3,400,300
10395,2022/10/19 14:00,131.4783452,47.04764283,5212675.611,460360.3432,7.14872,173.5,TRUE,5.3,400,300
10396,2022/10/19 14:00,131.4783655,47.04757017,5212667.523,460361.8319,7.778399,166,TRUE,5.3,400,300
10397,2022/10/19 14:00,131.478388,47.04749983,5212659.692,460363.4896,7.37096,167.4,TRUE,5.3,400,300
10398,2022/10/19 14:01,131.4784193,47.047429,5212651.802,460365.8155,7.74136,171.1,TRUE,5.3,400,300
10399,2022/10/19 14:01,131.4784293,47.04734783,5212642.773,460366.5153,7.83396,165.7,TRUE,5.3,400,300
10400,2022/10/19 14:01,131.4784555,47.047282,5212635.441,460368.4574,7.94508,171.8,TRUE,5.3,400,300
10401,2022/10/19 14:01,131.4784687,47.04720117,5212626.448,460369.4006,7.18576,175.2,TRUE,5.3,400,300
10402,2022/10/19 14:01,131.4784787,47.04712117,5212617.55,460370.1013,7.01908,170.1,TRUE,5.3,400,300
10403,2022/10/19 14:01,131.4785142,47.04705717,5212610.417,460372.7515,7.09316,166.9,TRUE,5.3,400,300
10404,2022/10/19 14:01,131.4785287,47.04698017,5212601.849,460373.7963,7.00056,172,TRUE,5.3,400,300
10405,2022/10/19 14:01,131.4785462,47.046905,5212593.484,460375.0704,7.871,177.1,TRUE,5.3,400,300
10406,2022/10/19 14:01,131.478576,47.0468295,5212585.075,460377.279,7.05612,169.7,TRUE,5.3,400,300
10407,2022/10/19 14:01,131.4786092,47.04676033,5212577.368,460379.7506,7.83396,171,TRUE,5.3,400,300
10408,2022/10/19 14:01,131.4786235,47.04668233,5212568.69,460380.7795,7.2228,169.5,TRUE,5.3,400,300
10409,2022/10/19 14:01,131.4786198,47.046617,5212561.429,460380.45,6.61164,173.8,TRUE,5.3,400,300
10410,2022/10/19 14:01,131.4786367,47.046547,5212553.638,460381.6824,7.48208,166,TRUE,5.3,400,300
10411,2022/10/19 14:01,131.4786503,47.046478,5212545.961,460382.6647,7.11168,168.9,TRUE,5.3,400,300
10412,2022/10/19 14:01,131.4786582,47.0463945,5212536.674,460383.2032,5.51896,154.4,TRUE,5.3,400,300
10413,2022/10/19 14:02,131.4786842,47.04632217,5212528.62,460385.1254,6.16716,170.6,TRUE,5.3,400,300
10414,2022/10/19 14:02,131.4786902,47.04625833,5212521.519,460385.5341,4.70408,176.4,TRUE,5.3,400,300
